genres,release_year,popularity,budget,runtime,vote_count,vote_average,revenue
Comedy|Drama,2005,0.297727,0,105,27,5,0
Drama|Comedy|Romance|Foreign,2005,0.379443,0,100,12,6,0
Horror,2005,0.292346,0,94,12,4.3,0
Documentary,2005,0.290754,2000000,92,17,6.8,653621
Comedy|Drama,2005,0.289486,0,96,29,6.2,1919197
Comedy|Drama|Family,2005,0.46379,0,112,17,5.8,0
Action|Horror|Science Fiction,2005,0.287286,7500000,97,15,3.9,143000
Action|Crime|Thriller|Drama,2005,0.285062,1549000,107,33,6,7096000
Drama,2005,0.283066,0,127,77,7.4,0
Drama|Romance,2005,0.281544,0,84,10,4.5,0
Action|Adventure|Drama|Romance,2005,0.28107,0,80,12,4.8,3102550
Action|Comedy,2005,0.28021,0,95,18,5.5,0
Horror|Mystery,2005,0.280055,0,90,21,4.7,0
Animation|Family,2005,0.279849,20000000,85,20,5.4,0
Documentary,2005,0.279805,0,86,10,5.6,0
Fantasy|Horror|Thriller,2005,0.278997,4750000,98,31,4.9,206871
Action|Comedy|Foreign,2005,0.265732,0,102,18,6.4,0
Action|Adventure|Thriller,2005,0.376497,0,95,16,4.1,0
Comedy|Drama|Romance,2005,0.270403,10284523,104,31,5.8,11588205
Action|History|War,2005,0.270053,25000000,112,11,3.9,0
Drama,2005,0.269437,35000000,126,63,6.8,25224242
Horror|Thriller,2005,0.268115,0,95,18,5.9,0
Action|Adventure|Thriller,2005,0.24609,0,92,14,4.3,0
Action,2005,0.265905,0,111,10,5.2,0
Comedy|Drama,2005,0.265008,0,108,12,8.2,0
Drama|Thriller|Mystery,2005,0.263334,0,130,10,6.3,793604
Comedy|Drama|Romance,2005,0.198398,0,116,63,6.5,0
Comedy|Animation,2005,0.259903,0,88,62,6.9,0
Drama|Romance,2005,0.401768,450000,84,14,6.3,973525
Drama|Romance,2005,0.252383,8000000,112,33,5.8,852872
Comedy|Drama|Family,2005,0.250639,0,88,17,5.1,0
Comedy|Drama|Romance,2005,0.246144,12000000,92,22,6.8,84967
Comedy|Family,2005,0.242227,30000000,113,34,5.5,34252847
Drama,2005,0.23686,0,101,15,5.4,0
Drama|Comedy|Romance,2005,0.234355,0,95,20,5.2,0
Comedy|Romance,2005,0.229908,0,96,10,4.3,0
Fantasy|Adventure|Action|Drama,2005,0.225647,0,240,32,5.4,0
Comedy|Drama,2005,0.22554,0,106,26,6.5,0
Action|Adventure|Drama|Thriller,2005,0.216467,15000000,97,19,4.4,0
Drama|Family,2005,0.213659,0,106,39,5.9,0
Comedy|Romance,2005,0.213164,0,85,17,5.4,0
Drama|Family,2005,0.132143,0,120,13,5.2,0
Science Fiction|Action|Comedy,2005,0.204153,16398,103,13,7.1,0
Drama|Thriller,2005,0.204002,10,82,16,5.8,0
Drama|Music,2005,0.202012,0,173,11,5.3,0
Science Fiction,2005,0.201372,0,6,13,6.5,0
Drama|Action|Thriller|Crime,2005,0.217455,0,96,21,6.7,0
Comedy|Drama|Family,2005,0.198611,14000000,106,35,6.1,32645546
Drama|Thriller|Crime|Romance,2005,0.198303,0,90,33,6.6,0
Comedy,2005,0.197571,0,90,13,5.7,0
Drama,2005,0.195984,25000000,107,118,6.9,13411957
Comedy|Drama,2005,0.224181,0,103,13,5.3,0
Action|Adventure|Crime|Drama|Thriller,2005,0.191177,2000000,104,103,7,5048693
Comedy|Drama,2005,0.190708,0,103,28,6.3,0
Horror|Thriller,2005,0.260956,0,85,22,4.2,0
Comedy|Drama|Romance,2005,0.18868,35000000,114,47,6.2,0
Fantasy|Animation|Comedy|Science Fiction|Family,2005,0.187631,0,72,31,4.6,0
Thriller|Drama|Mystery|Crime,2005,0.187113,0,133,11,4.5,0
Drama|Romance,2005,0.183927,9600000,144,13,6.4,4386236
Action|Adventure|Drama|Thriller,2005,0.182135,9000000,100,10,3.7,0
Documentary|Music,2005,0.180425,2000000,208,13,7,0
Drama|Foreign|Horror|Mystery|Thriller,2005,0.180244,6000000,86,16,4.7,0
Horror,2005,0.324631,3500000,86,13,3.6,0
Drama|Horror|Thriller,2005,0.177398,30000000,105,113,5.2,25473093
Drama|History,2005,0.270637,0,223,11,6.7,0
Comedy|Drama|Romance,2005,0.175572,0,90,48,6.7,0
Horror,2005,0.172749,72000,97,15,5,0
Action|Adventure|Comedy|Crime|Drama,2005,0.172726,0,88,39,5.8,0
Drama,2005,0.17243,0,112,18,5.8,0
Horror|Thriller|Fantasy,2005,0.168435,50000,47,14,6.1,0
Drama|Romance|Foreign,2005,0.168133,5000000,112,24,6.4,0
Adventure|Drama|Family,2005,0.229031,0,100,18,6.8,0
Comedy|Drama,2005,0.164823,0,108,24,7,0
Comedy|Horror,2005,0.280197,0,88,16,5.5,0
Drama|Comedy,2005,0.163505,0,91,17,6.7,1410778
Comedy|Crime|Drama,2005,0.161462,0,98,37,6.6,6584159
Comedy,2005,0.158242,0,103,17,6.8,0
Comedy|Drama,2005,0.157577,0,86,10,5.8,0
Crime|Drama|Thriller,2005,0.156031,3000000,97,17,5.7,0
Thriller|Comedy|Horror,2005,0.155495,1500000,97,14,4.3,0
Comedy|Drama|Romance,2005,0.155342,0,128,18,5.2,0
Comedy|Horror|Science Fiction,2005,0.15359,0,90,13,4.9,0
Comedy|Foreign|Romance,2005,0.249669,0,94,12,4,0
Comedy|Documentary|Music,2005,0.151442,3000000,100,15,7,11718595
Comedy,2005,0.150923,0,91,15,4.8,0
Drama|Family,2005,0.149319,14000000,104,10,5.1,6856989
Drama,2005,0.148714,0,85,15,6.5,0
Horror|Mystery|Thriller,2005,0.147694,0,94,17,4.2,0
Comedy|Crime|Drama,2005,0.144179,0,122,20,7,0
Documentary|Drama,2005,0.042267,0,62,14,5.9,0
Drama,2005,0.141937,8000000,124,10,5.5,2019009
Action|Adventure|Fantasy,2005,0.138467,0,105,12,5.1,0
Action|Adventure|Animation|Drama|Family,2005,0.132458,0,71,25,6.3,0
Comedy|Drama,2005,0.1311,0,118,28,5.9,0
Comedy|Music,2005,0.130215,0,109,16,6.6,0
Drama,2005,0.129724,7000000,131,10,6.5,0
Comedy,2005,0.445221,0,98,174,5.6,0
Animation|Fantasy,2005,0.128484,0,11,49,7.3,0
Comedy|Action,2005,0.124631,40000000,100,64,5.5,0
Drama|Foreign|Romance,2005,0.11769,0,115,17,6.3,10422387
Documentary|Drama|History,2005,0.150002,0,98,14,7.5,0
Comedy,2005,0.115814,0,102,12,4.5,0
Horror|Science Fiction|Thriller,2005,0.115222,5000000,95,19,5.5,0
Science Fiction,2005,0.111756,0,89,12,4.9,0
Comedy|Horror,2005,0.259042,0,86,12,4.9,0
Action,2005,0.380058,16000000,96,11,4.2,0
Action|Documentary|Science Fiction,2005,0.107123,0,47,12,6.5,0
Horror,2005,0.100198,0,90,15,4.5,0
Drama|Music,2005,0.35989,11000000,123,11,6,0
Documentary|Foreign,2005,0.097543,0,96,11,7.5,0
Drama,2005,0.294572,15000000,176,12,7,0
Music,2005,0.128733,0,139,10,7.6,0
Crime|Drama|Thriller,2005,0.092869,0,87,16,6.1,0
,2005,0.092724,0,6,24,5.9,0
Comedy,2005,0.09184,0,104,14,5,0
Comedy,2005,0.090029,0,97,21,6.1,0
Comedy|Documentary,2005,0.082986,0,103,10,7,0
Drama,2005,0.171456,0,99,10,5.6,0
Adventure|Drama|Thriller|Action,2005,0.145446,0,173,13,3.9,0
Comedy|Drama,2005,0.078796,0,95,10,5.2,0
Mystery|Thriller,2005,0.078642,0,101,11,5.6,0
Comedy|Horror,2005,0.04264,0,88,12,4.4,0
Crime|Drama,2005,0.075624,3000000,94,42,6.8,9879971
Documentary,2005,0.073715,0,98,14,6.9,0
Drama|Horror|Comedy|Thriller|Science Fiction,2005,0.073547,0,88,12,3,0
Drama,2005,0.066779,0,102,11,6.1,0
Drama|Thriller|Mystery|Foreign,2005,0.063725,0,87,10,5.4,0
Action|Adventure|Drama|Fantasy|Science Fiction,2005,0.063234,0,95,12,5.1,0
Adventure|Drama|Family,2005,0.062064,12000000,100,22,7,0
Documentary|Comedy|TV Movie,2005,0.163782,0,74,14,7.2,0
Documentary|Music,2005,0.028809,0,91,24,8,0
Drama|Crime|Mystery,2005,0.188153,1600000,73,15,6.6,0
Documentary,2005,0.021811,0,110,12,8.3,0
Drama,2005,0.021261,0,111,12,5.9,634074
Comedy|Mystery,2005,0.000973,0,105,13,5.7,0
Comedy,2005,0.00644,0,0,15,5.9,0
Drama|Thriller|Science Fiction|Romance|Foreign,2005,0.001983,0,141,13,6.2,0
Fantasy|Action|Science Fiction|Thriller,2006,5.838503,50000000,106,1015,6.3,111340801
Adventure|Fantasy|Action,2006,4.205992,200000000,151,3181,6.8,1065659812
Animation|Adventure|Comedy|Family,2006,3.941265,120000000,117,2336,6.4,461983149
Adventure|Action|Thriller,2006,3.78958,150000000,144,2738,7.1,599045960
Thriller|Mystery,2006,3.655536,125000000,149,1585,6.4,758239851
Music|Drama|Romance|Crime,2006,3.206696,12000000,104,619,6.7,114194847
Animation|Family|Comedy|Adventure,2006,3.145562,80000000,91,1775,6.4,660940780
Adventure|Action|Thriller,2006,3.098051,150000000,126,1363,6.3,397850012
Comedy|Drama|Romance,2006,3.03143,35000000,109,1773,7,326551094
Drama|Thriller|Crime,2006,2.81975,90000000,151,2635,7.7,289847354
Comedy|Romance,2006,2.606305,85000000,136,748,6.7,194168700
Drama|Mystery|Thriller,2006,2.582095,40000000,130,2519,7.8,109676311
Action|Adventure|Comedy|Family|Fantasy,2006,2.313345,110000000,108,1572,6.2,574480841
Drama,2006,2.160936,25000000,143,606,6.7,135330182
Drama|Action|Thriller|Science Fiction,2006,2.108369,76000000,109,1211,7.3,69959751
Comedy,2006,2.03408,0,97,289,5.3,0
Adventure|Fantasy|Action|Science Fiction,2006,1.957331,270000000,154,834,5.3,391081192
Comedy,2006,1.930735,18000000,82,979,6.4,261572744
Comedy|Drama|Fantasy|Romance,2006,1.888746,82500000,107,1273,5.9,237681299
Animation|Comedy|Family|Adventure|Fantasy,2006,1.852503,0,75,172,6.4,0
Romance|Comedy,2006,1.76935,52000000,106,520,5.5,204999686
Crime|Drama|Thriller,2006,1.747256,45000000,129,990,7.2,184376254
Comedy|Animation|Family,2006,1.615244,80000000,83,617,6.2,155019340
Crime|Fantasy|Drama,2006,1.6128,50000000,147,647,7,132180323
Drama|Thriller|Action,2006,1.60314,100000000,143,1394,7.2,170877916
Crime|Drama,2006,1.56812,0,122,265,6.5,15309302
Action|Thriller|Crime,2006,1.526073,12000000,88,732,6.5,42931041
Drama|Thriller|Crime|Mystery,2006,1.520387,27000000,110,787,7.3,56308881
Adventure|Drama|Family,2006,1.51114,40000000,120,328,6.6,120455994
Horror|Mystery,2006,1.498538,25000000,93,535,5.8,117719158
Horror|Mystery,2006,1.498352,50000000,125,580,6.3,97607453
Comedy|Drama|Family|Romance,2006,1.470711,20000000,105,395,6.3,33889159
Drama|Adventure|Science Fiction|Romance,2006,1.432839,35000000,96,371,6.7,15304890
Music|Animation|Comedy|Family,2006,1.411147,100000000,108,876,5.8,384335608
Drama,2006,1.409773,24000000,102,455,6.4,155721132
Comedy,2006,1.401105,0,97,117,5.1,6086508
Adventure|Animation|Comedy|Family,2006,1.390297,149000000,85,488,6,64459316
Family|Animation,2006,1.363623,80000000,94,137,5.2,37384046
Action|Thriller|Science Fiction,2006,1.35007,75000000,126,862,6.5,180557550
Fantasy|Action|Adventure|Family,2006,1.296272,100000000,104,536,4.8,249288105
Romance|Drama|Mystery,2006,1.259442,40000000,99,389,6.3,114830111
Comedy,2006,1.241836,45000000,83,368,5.3,178262620
Animation|Comedy|Family|Fantasy,2006,1.235478,75000000,91,501,6.3,140175006
Comedy|Drama|Family|Music|TV Movie,2006,1.223392,4200000,98,524,6,0
Comedy,2006,1.223177,50000000,97,242,5.6,88715192
Thriller|Action|Adventure|Drama,2006,1.21726,40000000,139,667,7.1,120175290
Fantasy|Adventure|Animation|Comedy|Family,2006,1.211868,50000000,88,228,5.5,55181129
Horror|Thriller,2006,1.20839,15000000,107,359,6,69623713
Animation|Comedy|Family,2006,1.207359,0,78,260,5.2,141702264
Comedy|Drama|Family|Fantasy|Romance,2006,1.194602,28000000,103,271,5.7,38159905
Drama|Thriller|History,2006,1.18228,85000000,167,174,5.9,59908565
Science Fiction|Action|Thriller,2006,1.1334,30000000,88,256,5,31070211
Fantasy|Comedy|Romance,2006,1.117768,15000000,103,220,6.4,0
Action|Adventure|Crime|Thriller,2006,1.114239,135000000,134,283,5.7,163794509
Comedy,2006,1.110072,18000000,87,206,6,41009669
Drama,2006,1.109411,31000000,125,123,6.2,28000000
War|Drama|History,2006,1.103135,90000000,132,308,6.7,65900249
Romance|Drama|Comedy,2006,1.102933,2000000,101,78,6.5,5179037
Crime|Drama|Mystery,2006,1.099328,21000000,112,33,6.1,0
Adventure|Animation|Comedy|Family,2006,1.057194,50000000,86,68,5.8,69834815
Mystery|Thriller|Horror,2006,1.038954,40000000,102,179,4,38755073
Action|Comedy|Crime|Thriller,2006,1.027989,17000000,109,306,6.3,57103895
Drama,2006,1.01535,0,117,54,6.7,0
Comedy|Family|Adventure,2006,0.987722,50000000,99,251,5.7,87528173
Drama,2006,0.978149,0,118,66,7.1,42647449
Drama,2006,0.969469,65000000,124,107,6.5,43545364
Fantasy|Drama|Thriller|Romance,2006,0.965931,40000000,110,967,7,86915017
Action|Comedy|Crime|Mystery|Family,2006,0.956715,0,93,307,5.6,0
Comedy,2006,0.941481,17500000,110,88,5.8,19179969
Drama|Action|Thriller|Crime,2006,0.92958,25000000,96,90,5.4,5549200
Drama|Thriller,2006,0.928134,55000000,125,51,5.4,9450897
Comedy|Horror|Science Fiction,2006,0.921035,15500000,95,133,6.1,0
Comedy|Crime,2006,0.920528,40000000,99,231,5.6,138259062
Crime|Mystery|Thriller,2006,0.916551,70000000,114,101,4.5,38629478
Comedy,2006,0.913299,5000000,97,195,6.9,26888376
Comedy,2006,0.912871,72500000,116,274,6.2,162966177
Action|Crime|Thriller,2006,0.912863,0,93,67,7.1,0
Drama,2006,0.890909,55000000,117,1392,7.5,307077295
Drama|History,2006,0.883222,40000000,123,363,6.5,60474340
Drama|Thriller|Crime|Mystery,2006,0.87563,37665000,113,44,5.3,14655628
Action|Thriller,2006,0.873357,0,94,33,6.9,0
Comedy|Family,2006,0.866667,0,93,63,5.1,47231070
Adventure|Fantasy|Drama,2006,0.854533,0,117,242,7.7,3669465
Drama,2006,0.850959,6000000,121,274,7.3,48027970
Horror|Thriller|Crime,2006,0.849096,10000000,108,538,6,163876815
Adventure|Comedy|Science Fiction,2006,0.848086,30000000,84,326,6.1,495303
Comedy|Family,2006,0.840205,32000000,92,214,5.5,80197993
Drama,2006,0.838431,50000000,121,151,5.8,49111202
Comedy|Family|Science Fiction,2006,0.826291,9000000,80,31,5.5,0
Adventure|Action|Drama|Thriller,2006,0.826011,160000000,99,313,5.3,181674817
Comedy|Drama|Family,2006,0.793804,17000000,107,43,4.6,7314027
Drama|Science Fiction|Thriller,2006,0.793059,0,95,146,4.4,0
Animation|Action|Science Fiction,2006,0.79178,0,73,39,6.3,7900000
Drama|Mystery|Romance,2006,0.788266,16800000,122,33,6.3,2281089
Comedy|Romance,2006,0.780687,54000000,108,242,5.3,130431368
Comedy|Drama,2006,0.778589,8000000,102,952,7.3,100523181
Comedy|Crime,2006,0.773044,64000000,98,143,5.6,101595121
Adventure|Animation|Comedy|Family,2006,0.76252,24000000,69,59,5.6,0
Animation|Comedy|Family,2006,0.751428,0,73,34,6.6,0
Drama|History,2006,0.750786,35000000,101,16,6.5,0
Comedy|Romance,2006,0.743703,12000000,103,82,5.4,38368909
Drama|Horror|Thriller,2006,0.727752,25000000,110,154,5.2,119188334
Action|Adventure|Drama|War,2006,0.723825,19000000,141,292,6.9,68673228
Animation|Family,2006,0.720101,0,77,25,4.9,0
Animation|Science Fiction|Thriller,2006,0.715451,8500000,100,282,6.7,5480996
Drama|Family|Romance,2006,0.715437,0,90,46,5.3,0
Comedy|Drama|Fantasy|Romance,2006,0.713697,30000000,113,378,6.9,53653224
Drama|History|Thriller,2006,0.711674,63000000,128,240,5.9,162945894
Comedy|Family|Adventure,2006,0.709677,0,98,143,5.1,84500122
Comedy|Drama|Romance,2006,0.70435,35000000,118,199,6.4,42064105
Drama|Horror|Thriller,2006,0.704242,1200000,94,67,5,0
Drama|Romance,2006,0.703833,19400000,125,159,6.9,0
Romance|Drama,2006,0.702198,12000000,112,23,7.4,1381665
Comedy,2006,0.701814,15500000,95,127,6.2,7385434
Comedy,2006,0.698297,20000000,83,103,3.9,48548426
Comedy,2006,0.692543,23000000,93,229,6.1,38505009
Comedy,2006,0.689946,0,94,116,6.6,6538177
Adventure|Animation|Family,2006,0.685491,85000000,83,395,6.1,197309027
Drama|Action|Comedy,2006,0.682902,0,126,61,6.4,0
Animation|Comedy|Family,2006,0.674705,51000000,90,124,5.3,72779000
Crime|Drama|Mystery|Thriller,2006,0.67078,3700000,98,44,6.4,3338228
History|Drama,2006,0.654178,0,120,58,5.8,0
Drama,2006,0.6477,70000000,134,146,6.5,154937680
Horror|Action|Crime|Thriller,2006,0.646745,33000000,105,236,5.2,62022014
Drama|Romance,2006,0.642848,0,116,75,6.9,2077763
Drama|Comedy|Romance,2006,0.641047,6500000,88,67,5,13368437
Action|Comedy|Documentary,2006,0.638444,11000000,95,180,6.4,72778712
Action,2006,0.632875,70000000,139,212,7,55011732
Horror,2006,0.632401,0,90,39,4.9,1675484
Action|Adventure|Comedy|Drama|Science Fiction,2006,0.631574,17000000,144,79,4.9,374743
Action|Crime|Drama|Thriller,2006,0.62873,85000000,104,1074,6.1,158468292
Drama,2006,0.621317,0,105,125,6.5,57806952
Drama|Family|Romance,2006,0.620633,30000000,92,81,6.2,35078241
Horror|Thriller,2006,0.614854,38000000,90,71,5.1,29907685
Animation|Drama|Family,2006,0.609691,0,72,109,5.9,0
Drama,2006,0.609408,15000000,116,110,6.3,10903846
Drama,2006,0.606808,50000000,114,46,6.7,9448082
Documentary,2006,0.60407,0,41,16,5.7,0
Comedy|Drama,2006,0.60214,0,105,82,6,0
Action|Thriller,2006,0.59356,15000000,91,12,4.5,0
Comedy|Drama,2006,0.589842,25000000,116,22,6.5,11772461
Action|Adventure|Drama|Thriller,2006,0.582876,20000000,92,94,5,22165608
Horror|Action|Thriller|Science Fiction,2006,0.575781,0,91,32,5.1,0
Comedy|Horror,2006,0.574533,0,83,67,5.3,0
Drama|Comedy,2006,0.569423,12000000,116,35,5.6,6754898
Comedy|Family,2006,0.56593,50000000,98,73,4.6,61112916
Adventure|Action|Family,2006,0.564216,40000000,93,120,5,23937870
Drama|Comedy|Romance,2006,0.552267,6000000,110,63,6,57231524
Action|Drama,2006,0.546519,12000000,106,27,5.7,0
Thriller,2006,0.546313,0,110,27,5.9,0
Romance|Drama,2006,0.544793,26000000,136,111,6.3,0
Comedy,2006,0.53836,0,80,132,5.4,0
Action|Drama|Thriller,2006,0.537204,0,101,11,6.3,4291965
Comedy|Family|Fantasy,2006,0.536631,85000000,97,161,6,144
Music,2006,0.530814,30000000,108,79,6.4,34742066
Fantasy|Comedy|Family,2006,0.529881,35000000,83,84,5.1,12506188
Comedy|Family|Fantasy,2006,0.526426,0,95,48,4.8,0
Animation|Family|Adventure|Fantasy,2006,0.523882,0,75,46,6.3,0
Animation|Family,2006,0.523073,0,7,48,6.4,0
Horror,2006,0.520258,0,92,43,3.8,0
Fantasy|Romance|Family|Comedy,2006,0.514836,12000000,104,216,5.9,23006849
Fantasy|Action|Adventure,2006,0.513326,0,92,61,5.7,0
Action|Adventure|Thriller,2006,0.51175,0,91,11,4.6,0
Adventure|Drama|War,2006,0.508401,10000000,126,158,6.6,7177143
Drama|History|War,2006,0.501431,6500000,124,71,6.5,22889018
Drama|Action|Comedy|Thriller|Crime,2006,0.499069,0,86,55,6.5,0
Action|Adventure|Crime|Thriller,2006,0.496703,55000000,105,404,6.1,65664721
Comedy|Mystery,2006,0.489898,4000000,96,208,6.2,31584901
Drama|Crime|Thriller,2006,0.488265,5000000,101,22,5.2,0
Adventure|Comedy|Drama,2006,0.4819,45000000,112,72,6.4,38399961
Comedy|Drama|Romance,2006,0.479749,20000000,115,61,5.5,0
Drama|Romance,2006,0.467297,15000000,92,119,6.3,49469904
Drama|History|Crime|Thriller|Action,2006,0.463155,15000000,111,180,6.6,76286096
Drama,2006,0.461865,994000,89,25,6.5,165000
Adventure|Action|Thriller,2006,0.458112,21000000,87,116,4.9,480314
Comedy|Drama|Romance,2006,0.45297,0,99,26,6.2,11400000
Drama,2006,0.451217,15000000,103,159,6.6,123384128
Adventure|Family|Foreign,2006,0.44964,0,98,36,5.7,0
Action|Thriller|Crime,2006,0.441629,60000000,108,112,5.6,77920346
Comedy|Drama|Romance,2006,0.440529,0,96,22,4.8,0
War|Crime|Drama|Mystery|Romance,2006,0.437529,32000000,108,46,5.8,5914908
Action|Adventure|Drama|History|Romance,2006,0.435451,60000000,140,179,6.1,17800000
Animation|Family,2006,0.434986,0,5,154,7.7,0
Fantasy|Drama|Action|Comedy|Crime,2006,0.434505,0,95,257,4.9,60896147
Action|Crime|Drama|Thriller,2006,0.433874,15000000,122,174,6.8,9500000
Adventure|Animation|Family,2006,0.430182,0,7,26,7.4,0
Drama|Romance,2006,0.428237,0,129,29,6.5,8974829
Action|Adventure|Family|TV Movie,2006,0.425339,6000000,90,43,5.4,0
Drama|Thriller|Crime|Romance,2006,0.412369,0,108,42,5.9,0
Romance|Comedy|Drama|Foreign,2006,0.407429,0,106,19,6.2,0
Drama|History,2006,0.406639,0,115,16,6.5,0
Comedy|Drama|Romance,2006,0.405681,25000000,111,58,6,16158487
Horror|Thriller,2006,0.405342,20000000,102,151,5.3,39143839
Horror,2006,0.402934,16000000,91,207,5.7,0
Mystery|Thriller|Crime|Horror,2006,0.395831,0,110,16,6.6,0
Horror|Science Fiction|Thriller,2006,0.389669,8000000,88,21,4.7,0
Horror|Comedy|Thriller,2006,0.389212,0,96,66,6.3,0
Action|Adventure|Thriller,2006,0.388624,0,91,17,5.1,0
Drama|Comedy|Romance,2006,0.386756,0,102,203,6.7,2294291
Action|Crime|Drama|Mystery|Thriller,2006,0.384988,8000000,107,12,6,143451
Drama,2006,0.381198,11000000,104,24,5.9,0
Thriller,2006,0.3804,45000000,105,145,5.4,82800000
Western|Drama,2006,0.463068,18000000,115,65,5.8,1196307
Comedy|Drama,2006,0.375934,0,81,23,6.8,580527
Romance|Drama|Family,2006,0.374486,0,114,43,6.8,0
Comedy|Romance,2006,0.374285,0,79,17,5.7,0
Drama|Animation,2006,0.371028,0,7,15,6.5,0
Action|Adventure|Animation|Comedy|Drama,2006,0.370019,0,88,30,5.6,16627188
Drama,2006,0.367893,2000000,96,14,6.5,622806
Action,2006,0.500077,24000000,145,31,5.7,23321954
Comedy|Music,2006,0.877191,22000000,93,206,6.2,13405595
Drama|Thriller|Crime,2006,0.361949,0,126,37,6.1,16803753
Action|Animation|Science Fiction,2006,0.361911,0,72,51,6.4,6700000
Drama|Thriller,2006,0.360617,0,91,15,4.7,0
Comedy|Drama|Romance|Thriller,2006,0.360145,20000000,115,64,5.4,41237648
Comedy|Family,2006,0.358059,0,103,115,7.1,0
Action|Adventure|Fantasy|Horror|Science Fiction,2006,0.357462,20000000,97,164,5.2,37597471
TV Movie|Fantasy|Animation|Action|Thriller,2006,0.357119,0,73,16,5.5,0
Action|Adventure|Thriller,2006,0.355816,0,96,21,4.7,0
Comedy,2006,0.310895,0,76,18,6.4,0
Drama|Action|Comedy|Crime,2006,0.35187,0,125,61,6.3,0
Horror|Thriller,2006,0.350497,0,80,28,5,0
Comedy|War|History,2006,0.345569,0,110,11,4.9,0
Drama|Music,2006,0.34202,0,85,18,6.5,0
Fantasy|Animation|Comedy|Science Fiction|Family,2006,0.340571,0,75,55,4.4,0
Comedy|Drama|Romance,2006,0.339084,5000000,88,14,5.6,0
Animation|Science Fiction,2006,0.338476,150000,11,14,6,0
Horror|Thriller,2006,0.337268,15000000,87,123,5.4,66966987
Drama,2006,0.330582,13000000,110,24,5.5,1151330
Comedy|Romance,2006,0.325485,500000,92,28,5.1,745327
Fantasy|Action|Horror,2006,0.323679,0,110,32,4.6,0
Comedy|Romance,2006,0.445936,0,91,54,5.7,0
Drama|Action|Thriller|Crime,2006,0.320908,11000000,147,43,6.5,46396427
Horror|Thriller,2006,0.312729,9000000,84,44,5.3,21510851
